"Gene","cm_2_1","cm_2_2","cm_2_3","cm_3_1","cm_3_2","cm_3_3","cm_4_1","cm_4_2","cm_4_3","cm_5_1","cm_5_2","cm_5_3"
"ENSG00000223501",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223510",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223547",3.21310791780742,1.69688576513122,5.13632867840634,2.18675493433877,9.03050289036477,6.64009151820193,0,0,0,2.35930587724788,0.478611189934857,10.2080649203551
"ENSG00000223569",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223572",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000223573",0.401638489725927,0,0.642041084800792,0,0,0,2.30117815874232,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000223591",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223601",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223609",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223611",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223614",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223638",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223658",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223731",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223802",0.401638489725927,0,1.28408216960158,0,0,0,0,0,0,0,0,0
"ENSG00000223865",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223885",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000223953",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224051",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000224089",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224107",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224109",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224383",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224389",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224420",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224440",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224470",0.401638489725927,0.565628588377072,0,0,0,0,0,0,0,0,0,0
"ENSG00000224531",7.22949281506669,1.69688576513122,0,0,0,0,0,0,0,0,0,0
"ENSG00000224578",0,0,4.49428759360555,0,1.69321929194339,0,0,0,0,2.35930587724788,0,0
"ENSG00000224586",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224659",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224712",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224877",2.00819244862964,3.9594001186395,11.5567395264143,7.28918311446255,7.90169002906917,12.1735011167035,0,0,0,0,1.43583356980457,0
"ENSG00000224902",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224916",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224940",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224960",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000224982",0,0.565628588377072,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000225110",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225180",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225190",0,3.39377153026243,1.28408216960158,2.18675493433877,1.1288128612956,0,0,0,0,0,1.43583356980457,1.57047152620847
"ENSG00000225327",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225366",0,0,0,1.45783662289251,0,0,0,0,0,0,0,0
"ENSG00000225396",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225526",0,0,0,0,0,3.32004575910097,0,0,0,0,0,0
"ENSG00000225528",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225556",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225614",0,0,0.642041084800792,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000225663",8.03276979451855,2.26251435350829,1.92612325440238,5.10242818012379,2.82203215323899,0,11.5058907937116,12.3867207162489,1.92612325440238,4.71861175449575,4.78611189934857,0
"ENSG00000225697",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225781",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225805",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225828",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225830",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225899",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225921",0,0.565628588377072,0,0,0,0,0,9.2900405371867,0,0,0,0
"ENSG00000225950",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000225968",0.401638489725927,1.69688576513122,0.642041084800792,1.45783662289251,0,0,0,0,0,0,0,0
"ENSG00000225973",4.81966187671113,1.13125717675414,6.42041084800792,3.64459155723128,1.69321929194339,6.64009151820193,0,0,0,0,0,0
"ENSG00000225997",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226023",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226124",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226174",0,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000226288",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226314",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226321",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226372",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226430",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226479",0.401638489725927,0.565628588377072,0,2.18675493433877,0,0,0,0,0,0,0,0
"ENSG00000226490",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226600",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226650",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226685",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226690",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226742",0,0.565628588377072,0,0,0,0,0,0,0,0,0,0
"ENSG00000226761",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226763",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226784",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226792",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226807",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226887",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226929",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226941",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000226979",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227051",6.02457734588891,2.82814294188536,4.49428759360555,0,3.95084501453459,1.10668191970032,2.30117815874232,0,0,2.35930587724788,0.478611189934857,0
"ENSG00000227057",0,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000227059",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227124",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227140",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227151",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227152",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227234",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227268",0,0.565628588377072,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000227345",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227471",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227488",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227500",1.20491546917778,1.13125717675414,5.13632867840634,2.18675493433877,0.564406430647798,0,0,0,0,2.35930587724788,1.43583356980457,0
"ENSG00000227507",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227551",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227717",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227729",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227868",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000227877",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228049",0.803276979451855,0,0.642041084800792,0,0,0,0,0,0,0,1.43583356980457,0.785235763104235
"ENSG00000228075",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228083",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228144",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000228198",0,0,0,0,0,11.0668191970032,0,0,0,0,0,0
"ENSG00000228253",0,0,0,2.91567324578502,0,0,0,0,0,0,0,0
"ENSG00000228278",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228300",7.63113130479262,0,0.642041084800792,3.64459155723128,0.564406430647798,0,0,0,0,0,0,0.785235763104235
"ENSG00000228336",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228474",1.20491546917778,1.69688576513122,7.06245193280871,1.45783662289251,1.1288128612956,0,0,0,0,2.35930587724788,0,0
"ENSG00000228486",0,0,0,0,0.564406430647798,1.10668191970032,0,0,0,0,0.478611189934857,0
"ENSG00000228517",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228567",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228570",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228594",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228607",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228672",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228696",0.401638489725927,1.13125717675414,2.56816433920317,2.18675493433877,0.564406430647798,1.10668191970032,0,0,3.85224650880475,3.53895881587182,0,0
"ENSG00000228716",0,0,0.642041084800792,1.45783662289251,1.69321929194339,0,0,0,0,0,0,0
"ENSG00000228727",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228789",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228836",1.60655395890371,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228856",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000228927",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229117",11.6475162020519,8.48442882565607,24.3975612224301,16.7651211632639,5.64406430647798,13.2801830364039,11.5058907937116,0,9.63061627201188,10.6168764476154,6.70055665908799,4.71141457862541
"ENSG00000229183",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229292",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229314",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229453",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229474",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229544",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229549",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229571",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229579",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229637",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229665",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229674",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229676",0,1.13125717675414,0,0.728918311446255,0,1.10668191970032,0,0,3.85224650880475,0,0,3.14094305241694
"ENSG00000229809",0,0.565628588377072,1.92612325440238,0,0,0,0,0,0,0,0,0
"ENSG00000229833",0,1.69688576513122,0,1.45783662289251,0,0,0,0,0,3.53895881587182,0,0
"ENSG00000229859",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229894",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229924",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229937",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000229972",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230031",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230045",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230054",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230062",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230124",0,0.565628588377072,0.642041084800792,0,0,0,0,3.09668017906223,0,0,0.478611189934857,0
"ENSG00000230178",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230268",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230301",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230347",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230358",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230430",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230453",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230522",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230549",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230561",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230594",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230601",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230657",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230667",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230707",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230778",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230797",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000230873",0.401638489725927,0,0,0,1.1288128612956,0,0,0,0,0,0,0.785235763104235
"ENSG00000230989",6.42621583561484,2.26251435350829,10.9146984416135,7.28918311446255,0,5.53340959850161,0,3.09668017906223,0,0,1.43583356980457,0.785235763104235
"ENSG00000231051",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231068",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231192",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231213",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231256",0.401638489725927,0.565628588377072,0,0,0,0,0,0,0,2.35930587724788,0.478611189934857,0
"ENSG00000231274",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231389",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231396",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231500",4.4180233869852,1.13125717675414,3.21020542400396,2.18675493433877,2.25762572259119,2.21336383940064,0,0,0,0,1.43583356980457,3.92617881552118
"ENSG00000231637",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231738",0,0,0,0,0,3.32004575910097,0,0,0,0,0,0
"ENSG00000231824",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231852",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231861",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231887",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231924",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000231925",4.01638489725927,10.1813145907873,3.85224650880475,9.47593804880132,10.1593157516604,9.96013727730289,6.90353447622695,9.2900405371867,17.3351092896214,11.7965293862394,14.8369468879806,15.7047152620847
"ENSG00000231989",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232030",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232040",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232070",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232112",0.401638489725927,2.26251435350829,5.77836976320713,7.28918311446255,1.1288128612956,3.32004575910097,0,12.3867207162489,0,0,0.478611189934857,0
"ENSG00000232113",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232119",1.60655395890371,2.26251435350829,0.642041084800792,0.728918311446255,0,0,2.30117815874232,0,1.92612325440238,2.35930587724788,0.957222379869713,0
"ENSG00000232125",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232237",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232258",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232263",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232264",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232268",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232382",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232388",0,0,0,2.18675493433877,0,1.10668191970032,0,0,0,9.43722350899151,0,0
"ENSG00000232399",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232423",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232434",0,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000232535",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232593",0.401638489725927,1.13125717675414,3.21020542400396,0,1.69321929194339,0,0,0,0,0,0,1.57047152620847
"ENSG00000232629",0,0,0,0,0,0,0,0,0,0,0,0.785235763104235
"ENSG00000232653",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232810",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232838",0,0,0,0,0,1.10668191970032,0,0,1.92612325440238,0,0,0
"ENSG00000232859",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000232948",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233024",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233041",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233050",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233056",0.803276979451855,2.82814294188536,0,0,0,0,0,0,0,0,0,0
"ENSG00000233087",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233115",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233132",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233136",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233198",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233232",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233276",6.42621583561484,4.52502870701657,2.56816433920317,4.37350986867753,1.69321929194339,1.10668191970032,9.20471263496927,0,0,0,0,0
"ENSG00000233295",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233381",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233412",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233436",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233493",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233608",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233670",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233701",0.401638489725927,0,0,0,0,0,0,0,0,0,0.478611189934857,0.785235763104235
"ENSG00000233757",0,0,0,0.728918311446255,0,5.53340959850161,0,0,1.92612325440238,0,0,0
"ENSG00000233802",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233803",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233816",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233822",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0.785235763104235
"ENSG00000233917",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233927",5.22130036643706,8.48442882565607,3.85224650880475,3.64459155723128,3.95084501453459,9.96013727730289,0,0,0,2.35930587724788,2.87166713960914,8.63759339414659
"ENSG00000233932",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000233954",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234068",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234127",0,0,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000234186",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234224",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234278",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234284",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234289",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234409",0,0,0,0,0,0,0,0,5.77836976320713,0,0,0
"ENSG00000234414",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234438",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234444",0,0,0,0,0,1.10668191970032,0,0,0,0,0,0
"ENSG00000234465",0,0,2.56816433920317,0,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000234469",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234511",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234545",7.22949281506669,1.69688576513122,0.642041084800792,3.64459155723128,2.25762572259119,0,0,0,0,1.17965293862394,0.957222379869713,1.57047152620847
"ENSG00000234560",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234602",0.401638489725927,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234616",1.60655395890371,0,0.642041084800792,3.64459155723128,0,0,0,0,1.92612325440238,0,0,0
"ENSG00000234719",0,0.565628588377072,2.56816433920317,5.10242818012379,0,0,0,3.09668017906223,0,0,0,0
"ENSG00000234745",0,0.565628588377072,0,0.728918311446255,0,0,0,0,0,0,0,0
"ENSG00000234776",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234828",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234829",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000234857",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000234906",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000234965",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235007",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235034",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235098",0,0.565628588377072,5.13632867840634,0,0,0,0,0,0,0,0,0
"ENSG00000235106",2.81146942808149,0,3.21020542400396,1.45783662289251,1.1288128612956,0,0,3.09668017906223,0,0,0.478611189934857,0
"ENSG00000235109",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235118",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235162",0,0,0,0,0,0,0,0,0,5.89826469311969,0,0
"ENSG00000235169",0,0,0,1.45783662289251,1.1288128612956,0,0,0,0,0,0,0
"ENSG00000235173",5.22130036643706,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235194",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235268",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235272",0,1.13125717675414,0,1.45783662289251,0,0,0,0,0,0,0,0
"ENSG00000235376",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235387",0,0,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000235453",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235568",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000235608",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235631",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235699",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235711",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235718",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235750",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235780",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235863",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235942",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000235961",0,1.13125717675414,0,0,0,6.64009151820193,0,0,0,0,0,0
"ENSG00000236027",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236032",0,0,0,0,0.564406430647798,0,0,0,0,0,0,0
"ENSG00000236104",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236125",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236126",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236279",0,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000236287",0,0,0,2.18675493433877,0,0,0,0,0,0,0,0.785235763104235
"ENSG00000236320",2.00819244862964,1.13125717675414,2.56816433920317,1.45783662289251,2.82203215323899,1.10668191970032,11.5058907937116,0,1.92612325440238,1.17965293862394,3.82888951947885,2.35570728931271
"ENSG00000236334",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236362",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236371",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236383",8.03276979451855,7.35317164890193,5.13632867840634,2.18675493433877,5.07965787583018,0,0,0,3.85224650880475,4.71861175449575,0.478611189934857,0
"ENSG00000236396",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236398",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236424",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236444",0,0,0.642041084800792,0,0,0,0,0,0,0,0,0
"ENSG00000236446",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236543",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236609",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236637",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236699",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236737",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236761",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236782",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236980",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000236981",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237038",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237110",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237136",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237172",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237190",2.81146942808149,1.69688576513122,14.7669449504182,0.728918311446255,10.1593157516604,4.42672767880129,4.60235631748463,0,0,0,0,0
"ENSG00000237247",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237289",0,1.13125717675414,0,0,0,0,0,0,0,0,0,0
"ENSG00000237330",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237353",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237378",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237388",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237412",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237440",0,1.13125717675414,0,0.728918311446255,1.69321929194339,0,0,0,0,1.17965293862394,0.478611189934857,2.35570728931271
"ENSG00000237441",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237452",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237489",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237515",0.401638489725927,0,0,2.91567324578502,0,0,2.30117815874232,0,1.92612325440238,0,0,0
"ENSG00000237521",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237524",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237541",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237621",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237649",0.803276979451855,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237651",1.20491546917778,1.13125717675414,0,0,0,0,0,0,0,0,0.478611189934857,0
"ENSG00000237671",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237693",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237700",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237763",0,0,0,0,0,0,0,0,0,0,0,0
"ENSG00000237765",0.401638489725927,2.26251435350829,1.92612325440238,0,0.564406430647798,1.10668191970032,0,0,0,0,0,0
"ENSG00000237850",0,0,0,0,0,0,0,0,0,0,0,0
